Age,Gender,Home_Ownership,Loan_Purpose,Loan_Int_Rate,Payment_History,Previous_Loan,Parental_Income_IDR_Monthly,Loan_Amount_IDR,Working_Student,Course_Credits,Liability,Attendance,Grade_Average,Parent_Job,Residence_Type,Label
24,L,rent,medical,3,36,No,4213087.416223578,25620005,Bekerja_Karena_Butuh,23,3,76.19695648255879,4.0,Wiraswasta,Urban,Tidak Layak
24,L,rent,education,3,48,Yes,15729455.083333334,12583435,Bekerja_Karena_Butuh,19,4,79.67280742881599,3.195682655145942,Petani,Urban,Tidak Layak
24,P,mortgage,venture,3,36,No,33892875.25,18967472,Bekerja_Optional,21,3,72.0167102565288,4.0,Wiraswasta,Urban,Layak
24,P,rent,personal,3,48,Yes,17435406.083333332,13518970,Bekerja_Karena_Butuh,21,3,81.11046804914733,3.5809794360747125,PNS,Rural,Tidak Layak
23,L,mortgage,personal,3,24,No,46150730.16666666,20380426,Bekerja_Optional,21,2,63.94551729634503,2.487588973476547,Wiraswasta,Urban,Tidak Layak
24,L,rent,venture,3,36,Yes,18053804.581734575,21545659,Bekerja_Optional,21,2,71.30056072835741,2.207387854820115,Wiraswasta,Rural,Tidak Layak
25,P,rent,venture,3,24,Yes,50093724.083823435,19473048,Bekerja_Optional,20,4,94.44178147217129,4.0,Wiraswasta,Urban,Tidak Layak
23,L,rent,personal,3,24,Yes,9081728.446958754,8750653,Bekerja_Optional,18,1,74.31543739641816,3.4557266544817278,Wiraswasta,Rural,Tidak Layak
24,P,own,personal,3,48,Yes,29644187.08333333,26630905,Bekerja_Karena_Butuh,20,3,70.57598226195556,2.4741195619732417,Petani,Rural,Layak
22,L,rent,venture,3,48,No,39730421.85380234,22048418,Bekerja_Optional,20,2,96.34045381367658,2.254959451766858,Karyawan Swasta,Rural,Layak
24,P,rent,venture,3,36,Yes,23496793.666666668,19253126,Bekerja_Karena_Butuh,18,2,90.3877496238952,2.836716683884024,Wiraswasta,Urban,Tidak Layak
25,P,rent,personal,3,48,Yes,58213807.16666666,22947187,Bekerja_Optional,20,0,94.21371743150706,3.208717133417901,PNS,Urban,Layak
22,P,mortgage,personal,3,48,No,45845871.64408313,22239113,Bekerja_Optional,20,3,80.2198898886409,2.605977830436128,Wiraswasta,Rural,Layak
22,P,mortgage,personal,3,36,Yes,32642010.797254123,15086602,Bekerja_Optional,21,1,71.2360541950257,2.7184962651247253,Nurse,Rural,Layak
25,P,own,venture,3,24,Yes,70411963.91666667,16464597,Bekerja_Optional,18,1,90.93290899655628,3.524423257295241,Petani,Rural,Tidak Layak
23,L,rent,medical,3,36,Yes,33789162.333333336,19934281,Bekerja_Optional,20,2,77.1546086268637,2.613055680047621,Petani,Urban,Tidak Layak
22,L,mortgage,venture,3,36,Yes,26082027.83333333,21153146,Bekerja_Karena_Butuh,21,2,89.49990628998812,3.5989070854257585,Karyawan Swasta,Rural,Layak
22,L,rent,venture,3,24,No,25406123.166666668,17767307,Bekerja_Karena_Butuh,21,1,72.87090701440397,2.3262333658759378,Wiraswasta,Urban,Tidak Layak
25,P,rent,venture,3,48,Yes,15831843.060870446,17076310,Bekerja_Karena_Butuh,19,1,70.51400518490615,3.4363576092943724,Petani,Urban,Tidak Layak
24,L,rent,medical,3,48,Yes,5451252.083333333,5096068,Bekerja_Karena_Butuh,19,4,67.1125637034803,2.778575197221417,Sudah Meninggal,Rural,Tidak Layak
22,P,rent,medical,3,48,Yes,4047333.3333333335,24473834,Bekerja_Karena_Butuh,23,2,61.29782920028191,3.6572585853771526,Wiraswasta,Urban,Tidak Layak
25,L,own,medical,3,24,Yes,25579652.58333333,19646951,Bekerja_Karena_Butuh,19,1,77.82829828115325,2.618559287889757,Wiraswasta,Urban,Tidak Layak
23,L,mortgage,venture,3,24,Yes,4047333.3333333335,24949974,Bekerja_Optional,19,3,73.8353627166326,3.1180781794871955,Buruh,Rural,Tidak Layak
22,P,rent,education,3,24,Yes,21144787.08333333,18217032,Bekerja_Karena_Butuh,21,2,70.40641354666886,3.1724765124499346,Petani,Rural,Tidak Layak
22,L,rent,venture,3,60,No,8290962.333333333,7155220,Bekerja_Karena_Butuh,20,3,75.02648735134055,2.997927293576186,Petani,Rural,Tidak Layak
25,L,mortgage,education,3,48,No,51620195.25,20398128,Bekerja_Optional,18,2,76.4151785503098,3.5180273723520687,Petani,Rural,Layak
23,L,mortgage,medical,3,48,Yes,31784852.86761079,11770515,Bekerja_Optional,18,3,100.0,3.5336944563254358,Pensiunan,Rural,Layak
23,P,mortgage,education,3,36,No,23496638.286916025,16676585,Bekerja_Optional,22,2,89.19154170954882,2.7665397146679283,Petani,Urban,Layak
23,P,mortgage,education,3,24,No,19954871.08333333,18113424,Bekerja_Karena_Butuh,21,3,58.411675677728965,2.787459111847042,Wiraswasta,Urban,Tidak Layak
23,P,mortgage,education,3,36,Yes,79424869.33333333,20553833,Bekerja_Optional,21,1,73.54147738654247,3.3127773207470352,PNS,Rural,Layak
22,L,rent,venture,3,36,No,20101586.916666668,16811598,Bekerja_Karena_Butuh,22,4,67.78095704923857,2.847666294851292,Petani,Rural,Tidak Layak
24,P,rent,venture,3,48,No,46186650.25,23747780,Bekerja_Optional,21,3,72.0524721199656,2.929471154305173,Wiraswasta,Rural,Layak
25,L,mortgage,venture,3,48,Yes,67243913.75,14749206,Bekerja_Optional,20,1,73.94835897853937,3.468295225813677,Wiraswasta,Rural,Layak
22,L,rent,education,3,36,No,33175485.416666668,21704217,Bekerja_Optional,21,3,84.92746815246069,2.964965288773932,Wiraswasta,Urban,Layak
21,L,rent,medical,3,36,No,11557160.333333334,10026526,Bekerja_Karena_Butuh,21,3,78.63660451045439,2.9618991022909302,Petani,Rural,Tidak Layak
24,L,rent,medical,3,36,Yes,54837319.333333336,19060190,Bekerja_Optional,22,2,93.39341169688248,1.848742597216193,PNS,Rural,Layak
25,P,mortgage,venture,3,36,Yes,14941793.559445847,17515585,Bekerja_Optional,20,2,73.22640316266256,2.684816451066597,Wiraswasta,Rural,Tidak Layak
22,L,rent,medical,3,36,Yes,41439650.306214415,27202392,Bekerja_Optional,19,2,80.89953296466282,3.281829039881427,Petani,Rural,Layak
23,L,rent,medical,3,60,No,38239525.79338553,21682798,Bekerja_Optional,19,2,75.40784318188551,3.254084406475145,Wiraswasta,Rural,Layak
24,P,rent,education,3,48,Yes,22389342.08333333,16535585,Bekerja_Karena_Butuh,21,2,96.3955925706057,2.809783720032051,Wiraswasta,Rural,Layak
24,P,own,personal,3,48,No,7750643.333333333,7109012,Bekerja_Karena_Butuh,18,3,87.469739734115,1.2831386747205478,Wiraswasta,Rural,Tidak Layak
23,L,rent,medical,3,48,No,36657737.1474227,18013515,Bekerja_Optional,18,4,69.67751587526185,3.300461586156151,PNS,Urban,Tidak Layak
21,L,rent,education,3,36,Yes,18628863.5,17161481,Bekerja_Karena_Butuh,22,3,78.05031783976496,2.876386090772705,Nurse,Rural,Tidak Layak
25,P,mortgage,venture,3,24,Yes,56717305.66666666,20805769,Bekerja_Optional,18,0,85.08026837032305,3.8352331698391335,Wiraswasta,Rural,Tidak Layak
22,P,rent,medical,3,48,No,24602698.532559946,24340995,Bekerja_Karena_Butuh,19,1,94.02918382967312,2.8466305593480628,Sudah Meninggal,Urban,Layak
25,P,rent,education,3,48,Yes,7911135.131900571,16141766,Bekerja_Karena_Butuh,18,1,93.8119522497759,2.604027883254422,Petani,Urban,Layak
24,P,rent,medical,3,24,No,12010461.666666666,10198985,Bekerja_Karena_Butuh,21,3,89.68654323071992,2.1613237449572837,Nelayan,Urban,Tidak Layak
24,L,mortgage,venture,3,36,No,34372484.25,23446198,Bekerja_Optional,24,3,70.49354097357167,2.1464769060449047,Petani,Urban,Layak
21,L,mortgage,personal,3,48,Yes,7876468.953719422,14955087,Bekerja_Optional,19,3,62.9728453379489,1.9116762400079237,Petani,Rural,Tidak Layak
23,P,rent,education,3,48,Yes,17485997.75,15484946,Bekerja_Karena_Butuh,18,3,67.10259778222465,2.664470823446847,Petani,Rural,Tidak Layak
22,L,rent,venture,3,36,No,53823753.53848204,28478241,Bekerja_Karena_Butuh,20,3,66.60939321178378,3.56021316249788,Wiraswasta,Urban,Layak
22,L,mortgage,education,3,24,No,73415085.25,26575948,Bekerja_Optional,22,2,88.97189020878855,2.9397860058280902,Petani,Rural,Tidak Layak
21,L,own,medical,3,24,No,9798088.083333334,8906484,Bekerja_Karena_Butuh,20,3,84.28791704945608,3.356494391026967,Petani,Rural,Tidak Layak
21,P,rent,education,3,48,No,33760624.64247836,20454462,Bekerja_Optional,18,0,68.9434246574425,1.7180701323912362,PNS,Urban,Layak
23,L,rent,personal,3,24,No,33984052.20448831,25466742,Bekerja_Karena_Butuh,24,3,74.64025317305644,2.1834461283236695,Wiraswasta,Rural,Tidak Layak
23,L,mortgage,venture,3,24,Yes,35249901.1440683,24377296,Bekerja_Optional,18,0,91.3806309135436,2.4386458037833783,Wiraswasta,Urban,Tidak Layak
23,L,own,personal,3,48,No,47882388.00443074,25615396,Bekerja_Karena_Butuh,19,2,75.25108265888059,3.765961799734936,Wiraswasta,Urban,Layak
23,L,rent,education,3,36,Yes,19967865.98927707,15759189,Bekerja_Optional,19,2,78.4754775173231,2.2090566833010596,Sudah Meninggal,Rural,Tidak Layak
22,L,rent,personal,3,24,No,30728872.416666668,17402158,Bekerja_Optional,18,2,93.36149148541092,2.629023265223047,Karyawan Swasta,Rural,Tidak Layak
22,L,mortgage,venture,3,36,Yes,16451398.166666666,14411486,Bekerja_Karena_Butuh,19,2,100.0,2.8409746378980687,Petani,Rural,Tidak Layak
24,L,mortgage,personal,3,48,Yes,33251878.83333333,19501204,Bekerja_Optional,22,2,97.6483292294553,3.0377475044851168,Petani,Urban,Layak
24,P,own,personal,3,48,No,22237567.08333333,17277451,Bekerja_Karena_Butuh,22,2,97.77418492972788,2.885447480882114,Wiraswasta,Urban,Layak
23,L,mortgage,medical,3,24,No,26415840.27026798,6436872,Bekerja_Karena_Butuh,18,1,74.20510013232798,2.88707322498796,Petani,Urban,Tidak Layak
22,L,mortgage,venture,3,48,Yes,35762743.25,18629960,Bekerja_Optional,19,3,93.69355036614706,2.6012774909031697,Petani,Rural,Layak
23,L,rent,medical,3,48,Yes,8358299.87573494,15816577,Bekerja_Karena_Butuh,18,2,75.29495620982786,2.6835091798057626,Buruh,Rural,Tidak Layak
21,L,mortgage,education,3,24,No,21173624.33333333,18638804,Bekerja_Karena_Butuh,20,3,62.94817570589687,2.9722989164256264,Nurse,Urban,Tidak Layak
22,P,rent,personal,3,36,No,21169577.0,16868780,Bekerja_Karena_Butuh,20,2,74.84658365332417,3.4469066387189624,Buruh,Urban,Tidak Layak
22,L,mortgage,education,3,48,No,32342746.58333333,17505525,Bekerja_Optional,19,3,90.5632589767277,3.9378045879575367,Petani,Urban,Layak
22,L,mortgage,education,3,36,Yes,51560088.66240845,19444980,Bekerja_Karena_Butuh,19,3,92.95191298726391,1.775903600034187,Nurse,Rural,Layak
23,P,mortgage,personal,3,36,Yes,21052806.116918594,25543644,Bekerja_Optional,23,3,79.30240189449401,2.7843698646559467,Petani,Urban,Tidak Layak
25,P,rent,personal,3,48,No,9585603.083333334,8374646,Bekerja_Karena_Butuh,23,3,65.95291951634167,2.776939479901446,Wiraswasta,Rural,Tidak Layak
24,P,mortgage,medical,3,24,Yes,47801433.38224603,11833106,Bekerja_Optional,19,3,80.40406502855392,3.817100172634359,Wiraswasta,Urban,Tidak Layak
22,P,rent,venture,3,24,Yes,17147033.583333332,15587292,Bekerja_Karena_Butuh,21,3,63.00494659218026,2.509888207753861,Petani,Urban,Tidak Layak
23,P,rent,venture,3,24,No,35328666.75,20658354,Bekerja_Optional,20,3,73.71799658746028,2.483085066421864,Wiraswasta,Urban,Tidak Layak
25,L,rent,personal,3,48,Yes,21685612.0,16653252,Bekerja_Karena_Butuh,19,3,91.68274012343782,2.104993427838312,Petani,Rural,Tidak Layak
24,L,rent,medical,3,36,No,30168316.75,20455675,Bekerja_Optional,19,3,74.83040974132608,3.035426093930289,Wiraswasta,Urban,Tidak Layak
22,P,rent,medical,3,24,Yes,35593020.46853303,25852472,Bekerja_Karena_Butuh,24,3,71.90463612098857,3.6171642616582527,Wiraswasta,Rural,Tidak Layak
25,L,rent,personal,3,36,No,27501958.832147587,16378440,Bekerja_Optional,20,1,92.90983437806496,2.615699416614047,Wiraswasta,Urban,Layak
23,P,rent,education,3,60,Yes,35006547.8055526,18303509,Bekerja_Optional,20,1,73.85015209457895,2.0412911547150916,Petani,Urban,Layak
24,L,rent,personal,3,48,No,56927143.58927491,19018629,Bekerja_Optional,20,3,85.33912410784137,1.6078835477259814,PNS,Urban,Layak
23,L,rent,medical,3,48,No,13656369.65120243,17485947,Bekerja_Karena_Butuh,19,3,82.27774750904418,3.3162640169722195,Petani,Urban,Layak
25,L,mortgage,medical,3,48,Yes,27980227.166666668,21189863,Bekerja_Karena_Butuh,19,2,73.80647451251492,2.729670520549974,Petani,Urban,Layak
23,L,rent,venture,3,24,Yes,39965393.0,19931492,Bekerja_Optional,21,1,72.95302409429635,2.7254917257720077,Wiraswasta,Urban,Tidak Layak
25,L,rent,personal,3,60,Yes,14988287.166666666,13109272,Bekerja_Karena_Butuh,18,3,86.86777829561868,2.4425635998178903,Petani,Rural,Tidak Layak
24,L,rent,venture,3,24,Yes,27224413.620972894,26592121,Bekerja_Optional,20,1,61.23889724353957,3.3093302247212155,Karyawan Swasta,Urban,Tidak Layak
23,L,rent,education,3,36,No,14412048.083333334,13431864,Bekerja_Karena_Butuh,21,3,85.74628817508975,3.712011714081398,Petani,Urban,Layak
22,L,mortgage,education,3,36,Yes,4047333.3333333335,8742474,Bekerja_Karena_Butuh,19,3,73.29108152151338,2.887220961424556,Wiraswasta,Rural,Tidak Layak
23,P,mortgage,personal,3,48,Yes,33360543.15444327,20441114,Bekerja_Karena_Butuh,18,3,67.34695105099797,3.029443042726489,Nurse,Urban,Layak
22,L,mortgage,personal,3,36,Yes,42282729.17997724,17656671,Bekerja_Karena_Butuh,20,1,77.55556490258442,2.790527790867632,Wiraswasta,Rural,Layak
23,L,rent,education,3,36,Yes,17799160.166666668,15138673,Bekerja_Karena_Butuh,20,3,78.51284340931703,2.858776776176754,Sudah Meninggal,Rural,Tidak Layak
23,L,rent,personal,3,24,No,11480766.916666666,9614071,Bekerja_Karena_Butuh,19,2,89.30150269915909,3.302820055248985,Nurse,Urban,Tidak Layak
25,P,mortgage,venture,3,36,Yes,50216663.41637772,19408493,Bekerja_Karena_Butuh,24,2,68.47329569345429,3.5420151278927197,Petani,Urban,Layak
23,L,rent,education,3,24,Yes,20917630.5,19104487,Bekerja_Karena_Butuh,20,3,63.25494760674454,3.5887348082718127,Petani,Urban,Tidak Layak
23,P,mortgage,personal,3,36,Yes,8838975.130471993,23234298,Bekerja_Optional,19,0,88.00237128930172,3.4264536165647423,Petani,Rural,Tidak Layak
24,P,mortgage,venture,3,36,Yes,19234627.833925664,4998826,Bekerja_Optional,20,1,84.74904763062425,3.1041293709224935,Petani,Rural,Layak
24,P,rent,education,3,48,No,10353078.666666666,8930214,Bekerja_Karena_Butuh,23,3,65.74946872341273,4.0,Wiraswasta,Rural,Layak
21,L,rent,medical,3,24,No,42554662.266473494,16117324,Bekerja_Karena_Butuh,19,1,68.14376181713244,3.5875486387240514,PNS,Urban,Tidak Layak
24,L,mortgage,education,3,24,Yes,37827029.163506694,15232292,Bekerja_Optional,18,1,80.84290389798939,3.1603665524536173,Petani,Rural,Tidak Layak
25,P,rent,venture,3,24,Yes,21255581.555489264,20004539,Bekerja_Optional,18,1,81.66701625574169,3.720681761485731,Buruh,Urban,Tidak Layak
22,L,mortgage,venture,3,48,Yes,36882842.75,20401269,Bekerja_Optional,18,3,83.20440582144064,2.248583489386737,Sudah Meninggal,Urban,Layak
21,L,mortgage,venture,3,24,Yes,34319273.55542052,10223290,Bekerja_Optional,23,3,77.52432877403389,2.748322694109503,Nurse,Urban,Tidak Layak
22,L,mortgage,personal,3,48,No,33425914.166666668,21610606,Bekerja_Optional,21,2,81.14616346528128,1.9890693948972065,Buruh,Urban,Layak
24,L,rent,personal,3,48,Yes,12703567.5,9859580,Bekerja_Karena_Butuh,20,3,73.59499610038128,2.229834233274799,Nurse,Rural,Tidak Layak
25,P,rent,medical,3,24,No,22464217.75,18169172,Bekerja_Karena_Butuh,24,2,78.19049520316673,3.642495637647523,Wiraswasta,Rural,Tidak Layak
22,L,own,education,3,36,No,46971912.24987095,30293726,Bekerja_Optional,18,3,67.40283112471303,3.652419467294349,Petani,Urban,Layak
25,P,rent,personal,3,48,Yes,30703788.64299644,14620613,Bekerja_Karena_Butuh,21,1,62.42244251265522,3.513430977088922,Nurse,Urban,Layak
21,P,own,education,3,48,No,7782516.083333333,6661575,Bekerja_Karena_Butuh,20,3,71.95872321694635,2.269273233345613,Wiraswasta,Urban,Layak
23,P,rent,venture,3,36,No,18517203.571271125,16255000,Bekerja_Karena_Butuh,19,2,68.44264640165818,3.236808728611128,Wiraswasta,Urban,Tidak Layak
23,L,rent,venture,3,48,Yes,20513909.0,18270836,Bekerja_Karena_Butuh,19,3,87.97139003618064,2.3050398867326045,Nurse,Urban,Tidak Layak
24,P,rent,education,3,24,Yes,28308236.845310938,24290427,Bekerja_Karena_Butuh,20,4,100.0,2.4050724936599117,Petani,Urban,Tidak Layak
24,L,mortgage,personal,3,36,No,11672003.416666666,11057792,Bekerja_Karena_Butuh,19,2,83.16581005944599,2.8880290843649705,Petani,Urban,Tidak Layak
25,L,rent,medical,3,24,No,18679961.08333333,15395925,Bekerja_Karena_Butuh,19,2,70.56660612511732,2.908775379479327,Petani,Urban,Tidak Layak
25,P,rent,personal,3,48,Yes,36423470.41666666,23187688,Bekerja_Optional,18,2,72.08410844780765,3.1251057538177545,Wiraswasta,Rural,Tidak Layak
21,L,own,medical,3,48,Yes,12159707.083333334,11344605,Bekerja_Karena_Butuh,18,2,83.44496263907791,1.5429451219135075,Petani,Rural,Layak
22,P,rent,personal,3,48,Yes,21512639.556364626,15248343,Bekerja_Optional,20,2,75.20824517064923,1.9115303852051424,Wiraswasta,Urban,Tidak Layak
24,L,rent,personal,3,48,No,23247376.75,16719977,Bekerja_Karena_Butuh,21,1,61.49044929834875,4.0,Wiraswasta,Urban,Layak
24,P,mortgage,education,3,60,No,33309319.414645854,21187640,Bekerja_Optional,20,3,84.46353952927475,2.780665045196193,Wiraswasta,Urban,Layak
23,P,rent,medical,3,36,Yes,43837086.77159497,15263420,Bekerja_Optional,19,2,94.29406802166505,4.0,Wiraswasta,Urban,Layak
24,L,rent,medical,3,36,No,18067801.916666668,16973445,Bekerja_Karena_Butuh,21,3,78.68543382385438,2.7060280374126,Sudah Meninggal,Urban,Tidak Layak
22,P,rent,medical,3,36,No,12012991.25,9772776,Bekerja_Karena_Butuh,18,3,95.975378874148,2.529258808061188,PNS,Rural,Tidak Layak
22,P,rent,medical,3,36,No,25819963.0,18630865,Bekerja_Karena_Butuh,19,3,70.87100165833388,2.98820381425321,Buruh,Urban,Tidak Layak
22,L,rent,medical,3,24,Yes,28004018.693700492,15310508,Bekerja_Karena_Butuh,22,2,86.60569873005247,2.9948608133761474,Pensiunan,Rural,Tidak Layak
21,P,rent,medical,3,72,Yes,23889928.49125247,22784503,Bekerja_Karena_Butuh,18,3,64.8036409173058,3.542707118266447,PNS,Urban,Layak
25,P,rent,education,3,36,No,46229896.3923724,23440799,Bekerja_Karena_Butuh,22,2,75.10583611966938,2.6231554104755994,Petani,Urban,Layak
23,L,mortgage,medical,3,36,No,24130201.33333333,20147727,Bekerja_Karena_Butuh,18,2,76.85057554238766,3.5530971032926764,PNS,Rural,Layak
22,P,mortgage,medical,3,24,Yes,34895602.083333336,20565475,Bekerja_Optional,18,3,74.81589779248574,3.642393244532809,Wirausaha,Rural,Tidak Layak
24,P,own,education,3,24,No,17588348.580597527,12993838,Bekerja_Karena_Butuh,22,3,88.60251993885927,3.5907604919530907,Petani,Rural,Tidak Layak
22,P,rent,medical,3,48,Yes,20326159.171804294,15156285,Bekerja_Karena_Butuh,18,3,88.49523202347584,2.6120390006965413,Wiraswasta,Rural,Layak
23,L,mortgage,education,3,36,Yes,4047333.3333333335,21005177,Bekerja_Optional,21,1,83.07621591663029,3.0438989799440983,Wiraswasta,Rural,Tidak Layak
23,P,mortgage,medical,3,60,No,32600764.08333333,17038666,Bekerja_Optional,18,3,64.28091418990886,1.778324486354084,PNS,Urban,Layak
24,L,rent,venture,3,24,Yes,19217674.654653344,16451433,Bekerja_Optional,21,4,83.61061208049209,3.4629600853521207,Wiraswasta,Rural,Tidak Layak
25,P,own,education,3,36,Yes,58098458.16666666,14521641,Bekerja_Optional,20,1,84.6474891717861,2.576834656035237,PNS,Rural,Layak
21,L,rent,education,3,48,Yes,31583365.666666668,18846082,Bekerja_Optional,21,2,84.23241338068631,3.055223798609981,Karyawan Swasta,Urban,Layak
21,P,mortgage,venture,3,36,Yes,19886572.33333333,16414155,Bekerja_Karena_Butuh,22,2,82.69624764131277,1.958815841950095,Wiraswasta,Rural,Tidak Layak
25,L,rent,venture,3,48,Yes,33790832.47145896,14146312,Bekerja_Optional,20,3,61.23910273489798,2.7180316196296532,Wiraswasta,Urban,Tidak Layak
22,P,mortgage,venture,3,48,No,31103080.347596083,3926663,Bekerja_Karena_Butuh,18,3,89.42411882345414,3.219304710022561,Petani,Rural,Layak
22,L,mortgage,personal,3,36,No,100000000.0,36850690,Bekerja_Optional,18,1,92.42272167229274,4.0,Wiraswasta,Rural,Layak
22,P,rent,medical,3,36,Yes,23913163.08333333,16909378,Bekerja_Karena_Butuh,23,3,73.6516278719594,2.290222337417333,Wiraswasta,Urban,Layak
22,P,rent,education,3,48,Yes,26015752.75,25358226,Bekerja_Karena_Butuh,22,1,87.18201738105942,2.5401078854648325,Petani,Rural,Layak
22,L,mortgage,education,3,36,Yes,15382483.101005936,22023804,Bekerja_Karena_Butuh,23,1,85.02794558745836,2.8814504943867707,Buruh,Urban,Layak
23,L,rent,personal,3,24,Yes,36237293.083333336,20997969,Bekerja_Optional,22,2,80.89860618254546,2.8087316937821187,Petani,Rural,Tidak Layak
24,L,rent,medical,3,48,No,19337146.83333333,16667229,Bekerja_Karena_Butuh,19,4,61.04220195258373,2.5501960360004623,Nurse,Rural,Tidak Layak
25,P,own,education,3,24,No,16006684.600226609,14111723,Bekerja_Karena_Butuh,22,2,76.92934401037289,3.9261286326774063,PNS,Urban,Tidak Layak
24,L,mortgage,venture,3,36,Yes,61189609.0,15964251,Bekerja_Optional,20,2,78.5954134759576,4.0,Wiraswasta,Rural,Layak
22,P,mortgage,venture,3,36,Yes,41142693.34208423,15077700,Bekerja_Karena_Butuh,22,2,69.64526978747624,2.0962576704897633,PNS,Urban,Layak
21,L,rent,venture,3,36,Yes,15090988.25,12290339,Bekerja_Karena_Butuh,21,4,83.91180211606309,3.488990991184418,Petani,Urban,Tidak Layak
24,L,rent,medical,3,24,No,55403100.14064738,19326795,Bekerja_Optional,19,2,72.33000871021595,2.2106492628232024,Wiraswasta,Rural,Tidak Layak
24,L,mortgage,medical,3,48,Yes,21709353.391088255,22163525,Bekerja_Karena_Butuh,18,3,85.12863528715936,2.7626127991168254,Petani,Urban,Layak
25,L,rent,venture,3,36,Yes,51391520.91666666,26814212,Bekerja_Optional,22,1,78.12339852555981,3.184504923575688,Pensiunan,Rural,Layak
24,L,rent,education,3,36,Yes,40200138.333333336,21695412,Bekerja_Optional,22,2,84.80320827398255,2.8972706654313507,PNS,Rural,Layak
25,L,mortgage,education,3,48,Yes,61115745.16666666,24160491,Bekerja_Optional,24,2,76.30001361253703,2.591568456048037,Wiraswasta,Urban,Layak
22,L,own,education,3,36,Yes,57091912.464667186,25930287,Bekerja_Karena_Butuh,20,2,59.55472655704321,2.575418381092948,Petani,Rural,Layak
23,P,own,medical,3,48,No,15193689.333333334,13114854,Bekerja_Karena_Butuh,19,3,66.45693555780908,3.49719055846605,Petani,Rural,Layak
24,L,own,education,3,24,No,39104042.84915398,16931360,Bekerja_Karena_Butuh,23,3,65.95584321744272,2.992343260328941,Buruh,Urban,Tidak Layak
22,P,rent,venture,3,24,Yes,17430217.756942395,6414869,Bekerja_Karena_Butuh,20,4,86.78849474804022,1.7742199106369891,Petani,Rural,Tidak Layak
23,P,mortgage,education,3,48,Yes,39200193.711008035,13923139,Bekerja_Karena_Butuh,19,3,77.7993666350336,3.2899369518717885,Petani,Rural,Layak
23,P,rent,medical,3,24,Yes,28752879.638699587,19139517,Bekerja_Optional,21,4,82.69394451149915,2.2682787158284947,Petani,Rural,Tidak Layak
25,L,rent,venture,3,36,No,39808926.77670561,21570529,Bekerja_Karena_Butuh,18,2,66.9327039740757,3.961249171308845,Wiraswasta,Urban,Layak
24,L,own,education,3,24,Yes,27275922.622632332,20251154,Bekerja_Optional,23,3,73.52203110486413,3.473174283145207,Wiraswasta,Urban,Tidak Layak
22,L,mortgage,personal,3,48,No,32683228.5,19376176,Bekerja_Optional,20,3,41.65055165932268,1.7688503351729354,Buruh,Rural,Tidak Layak
25,L,rent,education,3,36,No,18710316.08333333,16074469,Bekerja_Karena_Butuh,20,2,71.24376006312163,2.4370392105311955,Petani,Rural,Tidak Layak
23,P,mortgage,education,3,48,Yes,34569285.833333336,18568774,Bekerja_Optional,18,3,83.44464184136355,1.8734775042245324,Petani,Urban,Layak
24,L,mortgage,education,3,36,No,36938999.5,24156423,Bekerja_Optional,21,2,77.46875581074855,3.472386508376185,Wiraswasta,Urban,Layak
23,L,mortgage,venture,3,36,Yes,46143647.333333336,24594578,Bekerja_Optional,20,2,69.8236242168815,2.944406065726667,Buruh,Rural,Layak
25,P,rent,venture,3,36,Yes,38139033.833333336,21093373,Bekerja_Optional,22,2,91.11561720112076,2.477060889941085,Petani,Rural,Layak
22,P,mortgage,medical,3,36,No,18012151.083333332,17003034,Bekerja_Karena_Butuh,18,2,67.77377046338552,3.3363585170659524,Petani,Urban,Tidak Layak
25,P,mortgage,personal,3,36,Yes,24677097.25,20195900,Bekerja_Karena_Butuh,23,1,75.94904418858508,3.272296349304359,Wiraswasta,Urban,Layak
23,P,rent,personal,3,36,No,52372625.128458336,9804328,Bekerja_Karena_Butuh,19,2,76.0589250862773,2.2289517288867255,Wiraswasta,Rural,Layak
25,P,rent,venture,3,24,No,19213789.679474838,13322916,Bekerja_Karena_Butuh,22,3,88.05159008885963,2.747886127094172,PNS,Urban,Tidak Layak
24,L,own,personal,3,24,Yes,22319019.666666668,17327654,Bekerja_Karena_Butuh,20,2,86.92534641989225,3.8463311128345614,Wiraswasta,Urban,Tidak Layak
23,P,rent,medical,3,24,No,6858111.679242641,22567186,Bekerja_Karena_Butuh,18,1,90.41460486212654,2.5591039340729522,Petani,Rural,Tidak Layak
22,P,mortgage,personal,3,36,Yes,38161800.083333336,22574724,Bekerja_Optional,20,3,76.27421047051635,2.993745886837531,Karyawan Swasta,Urban,Layak
25,P,mortgage,venture,3,36,No,20365152.11779251,12538119,Bekerja_Optional,20,3,76.95585726517164,3.1849819231049112,Sudah Meninggal,Urban,Tidak Layak
25,P,mortgage,education,3,48,No,23689213.32288667,20205326,Bekerja_Optional,19,1,87.33004628655617,2.559784215414797,Wiraswasta,Rural,Layak
23,L,mortgage,venture,3,36,Yes,33186615.58333333,22826208,Bekerja_Optional,19,3,71.33426116795484,2.3041665037573407,Sudah Meninggal,Urban,Tidak Layak
25,L,own,personal,3,36,Yes,42957570.16751148,18801967,Bekerja_Optional,20,2,64.80171825091378,3.439812430153909,Petani,Rural,Layak
22,P,rent,education,3,24,No,17128314.666666668,13551378,Bekerja_Karena_Butuh,22,3,72.95418865733107,2.846910570429248,Petani,Rural,Tidak Layak
